post_id,tweet_time,t0_bar,ticker,decision,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d,content,,,,
1.14E+17,2025-04-08 13:08:56-04:00,2025-04-08 13:09:00-04:00,XLE,1,-0.002484272,-0.004408656,-0.004408656,0.000935635,0.000590698,0.000590698,0.000806582,8.04E-05,8.04E-05,0.001903533,0.003375704,0.003375704,-0.01257192,0.001426905,0.001426905,,,,,,,-0.029391837,-0.008055265,-0.008055265,-0.020616228,-0.014687936,-0.014687936,-0.012163252,-0.036957445,-0.036957445,-0.006570513,-0.000527126,-0.000527126,-0.010060683,-0.000329731,-0.000329731,-0.014718037,-0.000472856,-0.000472856,-0.018835074,0.002323075,0.002323075,-0.01748732,0.006262051,0.006262051,,,,,,,-0.011386833,-0.012245787,-0.012245787,0.003594094,-0.01257995,-0.01257995,-0.020075877,-0.018431471,-0.018431471,"I just had a great call with the Acting President of South Korea. We talked about their tremendous and unsustainable Surplus, Tariffs, Shipbuilding, large scale purchase of U.S. LNG, their joint venture in an Alaska Pipeline, and payment for the big time Military Protection we provide to South Korea. They began these Military payments during my first term, Billions of Dollars, but Sleepy Joe Biden, for reasons unknown, terminated the deal. That was a shocker to all! In any event, we have the confines and probability of a great DEAL for both countries. Their top TEAM is on a plane heading to the U.S., and things are looking good. We are likewise dealing with many other countries, all of whom want to make a deal with the United States. Like with South Korea, we are bringing up other subjects that are not covered by Trade and Tariffs, and getting them negotiated also. â€œONE STOP SHOPPINGâ€  is a beautiful and efficient process!!! China also wants to make a deal, badly, but they donâ€™t know how to get it started. We are waiting for their call. It will happen! GOD BLESS THE USA.",,,,
1.14E+17,2025-04-07 15:14:25-04:00,2025-04-07 15:15:00-04:00,XLK,-1,0.002366538,0.001158978,-0.001158978,0.002779307,0.000783338,-0.000783338,,,,,,,,,,,,,,,,0.048725005,0.006899492,-0.006899492,-0.013263621,-0.004461402,0.004461402,0.102641717,0.029948557,-0.029948557,-0.00623496,-0.000848405,0.000848405,-0.014802364,-0.003709456,0.003709456,-0.008593643,-0.000876045,0.000876045,-0.012875536,-0.002114568,0.002114568,-0.002415724,-0.002961587,0.002961587,0.01067972,0.001650329,-0.001650329,,,,-0.004238062,0.005143951,-0.005143951,-0.004238062,0.005143951,-0.005143951,-0.004238062,0.005143951,-0.005143951,"Yesterday, China issued Retaliatory Tariffs of 34%, on top of their already record setting Tariffs, Non-Monetary Tariffs, Illegal Subsidization of companies, and massive long term Currency Manipulation, despite my warning that any country that Retaliates against the U.S. by issuing additional Tariffs, above and beyond their already existing long term Tariff abuse of our Nation, will be immediately met with new and substantially higher Tariffs, over and above those initially set. Therefore, if China does not withdraw its 34% increase above their already long term trading abuses by tomorrow, April 8th, 2025, the United States will impose ADDITIONAL Tariffs on China of 50%, effective April 9th. Additionally, all talks with China concerning their requested meetings with us will be terminated! Negotiations with other countries, which have also requested meetings, will begin taking place immediately. Thank you for your attention to this matter!",,,,
1.14E+17,2025-04-07 14:32:28-04:00,2025-04-07 14:33:00-04:00,XLE,-1,0.002552648,-0.000133681,0.000133681,-0.004467135,-0.001197394,0.001197394,-0.00185067,0.00118175,-0.00118175,0.002807913,0.003388028,-0.003388028,,,,,,,,,,0.032035737,-0.000236469,0.000236469,-0.008806637,-0.004818345,0.004818345,0.052456924,-0.009707697,0.009707697,-0.009231158,-0.001226868,0.001226868,-0.007096692,-0.001729919,0.001729919,-0.008353373,-0.003221435,0.003221435,0.003201024,-0.001994125,0.001994125,0.008560211,-0.00103028,0.00103028,0.004229685,-0.001171995,0.001171995,,,,-0.009168511,-0.00895431,0.00895431,-0.009168511,-0.00895431,0.00895431,-0.009168511,-0.00895431,0.00895431,"â€œRates are plummeting, oil prices are plummeting, deregulation is happening. President Trump is not going to bend...""",,,,
1.14E+17,2025-04-07 14:28:13-04:00,2025-04-07 14:29:00-04:00,XLP,1,-0.003002044,-0.007762,-0.007762,-0.005109862,-0.001954163,-0.001954163,-0.008239653,-0.001829227,-0.001829227,-0.009964231,-0.002596533,-0.002596533,,,,,,,,,,0.00408789,-0.029697232,-0.029697232,-0.020056208,-0.014992566,-0.014992566,0.008559019,-0.057855896,-0.057855896,0.000170358,0.009263527,0.009263527,0.003075346,0.010961327,0.010961327,0.006751977,0.010517322,0.010517322,0.008438003,0.005259027,0.005259027,0.013202174,0.001692877,0.001692877,0.007659136,-0.004279268,-0.004279268,,,,-0.003690976,-0.002013616,-0.002013616,-0.003690976,-0.002013616,-0.002013616,-0.003690976,-0.002013616,-0.002013616,"â€œI appreciate what the President is doing on tariffs...Australia has sold $29 billion worth of beef in the United States, and we haven't been able to sell one hamburger in Australia because of barriersâ€¦you look at these numbers, and the ranchers of Wyoming are saying thank you Mr. President, it is about time!â€",,,,
1.14E+17,2025-04-06 23:20:44-04:00,2025-04-07 09:30:00-04:00,XLI,-1,,,,,,,,,,,,,,,,,,,,,,0.010979416,-0.007090096,0.007090096,0.059786523,-0.009561888,0.009561888,0.006395565,-0.005968325,0.005968325,,,,,,,,,,,,,,,,,,,,,,-0.029221054,0.005657493,-0.005657493,-0.029221054,0.005657493,-0.005657493,-0.029221054,0.005657493,-0.005657493,"We have massive Financial Deficits with China, the European Union, and many others. The only way this problem can be cured is with TARIFFS, which are now bringing Tens of Billions of Dollars into the U.S.A. They are already in effect, and a beautiful thing to behold. The Surplus with these Countries has grown during the â€œPresidencyâ€  of Sleepy Joe Biden. We are going to reverse it, and reverse it QUICKLY. Some day people will realize that Tariffs, for the United States of America, are a very beautiful thing!",,,,
1.14E+17,2025-04-05 12:34:02-04:00,2025-04-07 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015868858,-0.009022817,-0.009022817,,,,,,,,,,,,,,,,,,,,,,-0.029221054,0.005657493,0.005657493,-0.039559748,0.005847683,0.005847683,-0.104305154,-0.001031404,-0.001031404,"China has been hit much harder than the USA, not even close. They, and many other nations, have treated us unsustainably badly. We have been the dumb and helpless â€œwhipping post,â€  but not any longer. We are bringing back jobs and businesses like never before. Already, more than FIVE TRILLION DOLLARS OF INVESTMENT, and rising fast! THIS IS AN ECONOMIC REVOLUTION, AND WE WILL WIN. HANG TOUGH, it wonâ€™t be easy, but the end result will be historic. We will, MAKE AMERICA GREAT AGAIN!!!",,,,
1.14E+17,2025-04-04 17:34:13-04:00,2025-04-07 09:30:00-04:00,XLC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08477387,0.006603696,0.006603696,-0.08477387,0.006603696,0.006603696,-0.126378637,0.009188469,0.009188469,"My Administration has been working very hard on a Deal to SAVE TIKTOK, and we have made tremendous progress. The Deal requires more work to ensure all necessary approvals are signed, which is why I am signing an Executive Order to keep TikTok up and running for an additional 75 days. We hope to continue working in Good Faith with China, who I understand are not very happy about our Reciprocal Tariffs (Necessary for Fair and Balanced Trade between China and the U.S.A.!). This proves that Tariffs are the most powerful Economic tool, and very important to our National Security! We do not want TikTok to â€œgo dark.â€  We look forward to working with TikTok and China to close the Deal. Thank you for your attention to this matter!",,,,
1.14E+17,2025-04-04 15:01:19-04:00,2025-04-04 15:02:00-04:00,XLY,1,0.006092917,0.000989098,0.000989098,0.012634643,0.001838355,0.001838355,0.009030573,0.001887857,0.001887857,,,,,,,,,,,,,-0.044418453,-0.007530862,-0.007530862,-0.044418453,-0.007530862,-0.007530862,-0.044418453,-0.007530862,-0.007530862,-0.002279635,4.32E-05,4.32E-05,-0.003510103,-0.000650693,-0.000650693,-0.009910589,-0.001840391,-0.001840391,-0.017845694,-0.001828142,-0.001828142,-0.006861527,0.002762595,0.002762595,-0.009563835,0.013383972,0.013383972,,,,-0.037742763,0.0188342,0.0188342,-0.043301759,0.020933839,0.020933839,-0.092089991,0.006160992,0.006160992,"Just had a very productive call with To Lam, General Secretary of the Communist Party of Vietnam, who told me that Vietnam wants to cut their Tariffs down to ZERO if they are able to make an agreement with the U.S. I thanked him on behalf of our Country, and said I look forward to a meeting in the near future.",,,,
1.14E+17,2025-04-04 12:57:08-04:00,2025-04-04 12:58:00-04:00,XLY,1,-0.000539607,0.001342604,0.001342604,-0.001097201,0.002072325,0.002072325,0.00523419,0.004327218,0.004327218,0.006475286,0.004378523,0.004378523,-0.007257716,0.002904271,0.002904271,,,,,,,-0.052153033,-0.004210299,-0.004210299,-0.052153033,-0.004210299,-0.004210299,-0.052153033,-0.004210299,-0.004210299,0.003058104,0.001218025,0.001218025,-0.003173579,-0.003793239,-0.003793239,-0.009725339,-0.003922406,-0.003922406,-0.01088813,-0.00349241,-0.00349241,0.005998426,0.011497621,0.011497621,,,,,,,-0.029890593,0.015731487,0.015731487,-0.039543923,0.016596654,0.016596654,-0.088216482,0.004784146,0.004784146,"GREAT JOB NUMBERS, FAR BETTER THAN EXPECTED. ITâ€™S ALREADY WORKING. HANK TOUGH, WE CANâ€™T LOSE!!!",,,,
1.14E+17,2025-04-02 21:40:48-04:00,2025-04-03 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,-0.000443976,-0.001701162,-0.001701162,-0.062545091,-0.02326718,-0.02326718,-0.158110883,-0.051777961,-0.051777961,,,,,,,,,,,,,,,,,,,,,,-0.036520158,-0.014012388,-0.014012388,-0.041720956,-0.015154093,-0.015154093,-0.035746776,-0.012583434,-0.012583434,"Speaker of the House Mike Johnson and Senate Majority Leader John Thune have been working tirelessly on taking the next step to pass the plan for our ONE, BIG, BEAUTIFUL BILL, as it is known, as well as getting us closer to the Debt Extension necessary to continue our great work. The Senate Budget plan gives us the tools that we need to get our shared priorities done, including certain PERMANENT Tax Cuts, Spending Cuts, Energy, Historic Investments in Defense, Border, and much more. We are going to cut Spending, and right-size the Budget back to where it should be. The Senate Plan has my Complete and Total Support. Likewise, the House is working along the same lines. Every Republican, House and Senate, must UNIFY. We need to pass it IMMEDIATELY!",,,,
1.14E+17,2025-04-02 16:04:00-04:00,2025-04-03 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.044971671,-0.00569376,-0.00569376,-0.106556893,-0.000223971,-0.000223971,,,,,,,,,,,,,,,,,,,,,,-0.018137567,0.008429295,0.008429295,-0.018137567,0.008429295,0.008429295,-0.014482638,0.008680703,0.008680703,â€œTrump's tariffs are saving the American steel industryâ€  https://www.post-gazette.com/opinion/guest-columns/2025/03/18/trump-steel-tariff/stories/202503170010,,,,
1.14E+17,2025-04-02 13:45:16-04:00,2025-04-02 13:46:00-04:00,XLE,1,0.00085256,0.000692994,0.000692994,0.000905845,0.003432307,0.003432307,-0.000452923,0.003358931,0.003358931,0.001811691,0.003070489,0.003070489,0.002717536,0.000678637,0.000678637,,,,,,,-0.039857196,-0.008233583,-0.008233583,-0.063009538,-0.026832384,-0.026832384,-0.144349123,-0.054433693,-0.054433693,-0.001755319,0.000297088,0.000297088,-0.002153396,0.002479052,0.002479052,-0.001303781,0.002071135,0.002071135,-0.000692226,0.000175768,0.000175768,-0.001064566,-0.004194735,-0.004194735,0.005357047,-0.003514829,-0.003514829,,,,-0.001941128,-0.007163014,-0.007163014,0.005357047,-0.002685417,-0.002685417,0.008138379,-0.011613747,-0.011613747,"Lee Zeldin: â€œThe historic deregulatory actions we are taking at EPA will save the American people TRILLIONS of dollars while we work to provide the cleanest air, land, and water on the planet...â€",,,,
1.14E+17,2025-04-01 00:04:21-04:00,2025-04-01 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,0.009761139,0.000585058,0.000585058,-0.000842137,0.002399067,0.002399067,-0.014699127,0.004511671,0.004511671,,,,,,,,,,,,,,,,,,,,,,0.004923834,-0.001049352,-0.001049352,0.003379935,0.00124451,0.00124451,0.003379935,0.00124451,0.00124451,"â€œIN A VICTORY FOR AUTOWORKERS, AUTO TARIFFS MARK THE BEGINNING OF THE END OF NAFTA AND THE â€˜FREE TRADEâ€™ DISASTERâ€  https://uaw.org/tariffs-mark-beginning-of-victory-for-autoworkers/",,,,
1.14E+17,2025-04-01 00:03:30-04:00,2025-04-01 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,0.00173927,-0.007496518,0.007496518,-0.00214064,0.001100565,-0.001100565,-0.035695173,-0.016484375,0.016484375,,,,,,,,,,,,,,,,,,,,,,-0.001442847,-0.007502358,0.007502358,0.010818998,0.008683573,-0.008683573,0.010818998,0.008683573,-0.008683573,"â€œTrump tariff on Venezuelan oil buyers shakes global market, major refiners pull backâ€  https://www.miamiherald.com/news/nation-world/world/americas/venezuela/article302854669.html#storylink=cpy",,,,
1.14E+17,2025-04-01 00:02:58-04:00,2025-04-01 09:30:00-04:00,XLE,0,,,,,,,,,,,,,,,,,,,,,,0.001444932,-0.00765618,0,-0.00214064,0.001100565,0,-0.035695173,-0.016484375,0,,,,,,,,,,,,,,,,,,,,,,-0.001816239,-0.007513893,0,0.010818998,0.008683573,0,0.010818998,0.008683573,0,â€œCompanies eye US expansion to lessen fallout from potential tariffsâ€  https://www.reuters.com/business/energy/indias-reliance-stop-buying-venezuelan-oil-over-us-tariffs-sources-say-2025-03-26/,,,,
1.14E+17,2025-03-31 23:02:19-04:00,2025-04-01 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,0.00522508,-0.000527086,-0.000527086,-0.000842137,0.002399067,0.002399067,-0.014699127,0.004511671,0.004511671,,,,,,,,,,,,,,,,,,,,,,0.005117156,-0.003360899,-0.003360899,0.003379935,0.00124451,0.00124451,0.003379935,0.00124451,0.00124451,â€œFrench shipping magnate Rodolphe SaadÃ© pledges $20bn US expansion in nod to Donald Trumpâ€  https://www.ft.com/content/0a9aa553-6f15-495a-82c3-4bec0d1fee59,,,,
1.14E+17,2025-03-29 20:14:55-04:00,2025-03-31 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010130694,-0.002215546,-0.002215546,,,,,,,,,,,,,,,,,,,,,,-0.006683054,0.003403233,0.003403233,-0.006683054,0.003403233,0.003403233,-0.027049396,0.002659628,0.002659628,"I just played a round of Golf with Alexander Stubb, President of Finland. He is a very good player, and we won the Menâ€™s Member-Guest Golf Tournament at Trump International Golf Club in Palm Beach County, with the Legendary Gary Player, Senator Lindsey Graham, and former Congressman and highly successful Television Host, Trey Gowdy. President Stubb and I look forward to strengthening the partnership between the United States and Finland, and that includes the purchase and development of a large number of badly needed Icebreakers for the U.S., delivering Peace and International Security for our Countries, and the World. President Stubb told me, in the most powerful of words, that the United States is STRONG, and BACK, AGAIN. I AGREE!",,,,
1.14E+17,2025-03-27 15:24:27-04:00,2025-03-27 15:25:00-04:00,XLI,0,-0.000112461,0.000826803,0,-0.002380417,0.000735832,0,,,,,,,,,,,,,,,,-0.006035388,0.001294382,0,-0.023523017,0.00048527,0,-0.03051432,0.003711753,0,0.001445331,0.000461209,0,0.001764993,0.000508137,0,0.002630985,0.000444842,0,0.002857143,5.20E-05,0,0.003253164,-0.000137891,0,-0.002505328,-0.001032768,0,,,,-0.00149723,-0.002877304,0,-0.000898876,-0.003618707,0,-0.00751544,0.000832546,0,"Auto Workers for Trump founder Brian Pannebacker on President Trump's auto tariffs: ""To hear an announcement like this that's going to force the auto companies to build their assembly plants in the United States instead of right across the border in Mexico is music to our ears.""",,,,
1.14E+17,2025-03-27 05:50:56-04:00,2025-03-27 09:30:00-04:00,XLI,-1,,,,,,,,,,,,,,,,-0.001389045,-0.000701615,0.000701615,-0.000976086,-0.003214642,0.003214642,-0.004580095,-0.001213448,0.001213448,-0.004580095,-0.001213448,0.001213448,-0.029094868,0.001275463,-0.001275463,,,,,,,,,,,,,,,,,,,,,,-0.002957029,-0.000355106,0.000355106,-0.009666506,0.004312824,-0.004312824,-0.008523785,0.003449291,-0.003449291,"If the European Union works with Canada in order to do economic harm to the USA, large scale Tariffs, far larger than currently planned, will be placed on them both in order to protect the best friend that each of those two countries has ever had!",,,,
1.14E+17,2025-03-26 15:39:32-04:00,2025-03-26 15:40:00-04:00,XLE,1,0.000959718,-0.001305639,-0.001305639,,,,,,,,,,,,,,,,,,,-0.003545627,-0.002410013,-0.002410013,-0.008370878,-0.009427262,-0.009427262,-0.01479566,0.007159532,0.007159532,-2.67E-05,-0.000493446,-0.000493446,0.00061353,-0.000541022,-0.000541022,0.00194989,0.001148157,0.001148157,0.000186647,0.001531725,0.001531725,0.001254538,0.001844005,0.001844005,-0.005488096,0.002467819,0.002467819,-0.007382906,0.006206883,0.006206883,0.005387296,0.018245614,0.018245614,0.004875566,0.016135742,0.016135742,0.00895691,0.01954823,0.01954823,"â€œU.S. natural gas production is at an all-time high today...I was down a few weeks ago at a brand-new LNG export terminal in Louisiana coming onlineâ€”We've approved four more within the first 100 days of the Trump administration...""",,,,
1.14E+17,2025-03-26 15:37:43-04:00,2025-03-26 15:38:00-04:00,XLP,1,0.001596244,0.000346134,0.000346134,,,,,,,,,,,,,,,,,,,0.003568075,0.004659721,0.004659721,0.012269171,0.010860596,0.010860596,0.007730829,0.029622428,0.029622428,0.000877138,0.001268744,0.001268744,0.001002569,-0.000143209,-0.000143209,0.001379051,0.000550828,0.000550828,0.001284904,0.002872894,0.002872894,0.001002569,0.001108201,0.001108201,0.005317643,0.013239248,0.013239248,0.010820046,0.024196229,0.024196229,0.014994599,0.027896368,0.027896368,0.015801354,0.027477824,0.027477824,0.006394305,0.017067951,0.017067951,"â€œEgg prices have definitely turned a corner...with large egg prices, on average, down 59% since February 28th.""",,,,
1.14E+17,2025-03-25 00:38:04-04:00,2025-03-25 09:30:00-04:00,XLF,1,,,,,,,,,,,,,,,,,,,,,,-0.001985112,-3.33E-05,-3.33E-05,0.005260546,0.005625419,0.005625419,-0.005260546,0.009010027,0.009010027,,,,,,,,,,,,,,,,,,,,,,0.006091472,0.002242657,0.002242657,0.018963338,-0.000479303,-0.000479303,0.018963338,-0.000479303,-0.000479303,"â€œUAE commits to $1.4 trillion US investment, White House saysâ€  https://finance.yahoo.com/news/trump-meeting-uae-commits-10-134941173.html",,,,
1.14E+17,2025-03-24 23:26:29-04:00,2025-03-25 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,-0.004280364,-0.004874006,-0.004874006,0.007276619,0.007641491,0.007641491,-5.35E-05,0.014217069,0.014217069,,,,,,,,,,,,,,,,,,,,,,0.002978347,-0.000298837,-0.000298837,0.01027027,-0.00917237,-0.00917237,0.01027027,-0.00917237,-0.00917237,"BREAKINGâ€”LEE ZELDIN: â€œEPA is initiating 31 historic actions to Power the Great American Comeback in the greatest day of deregulation in American history! Our actions will unleash energy dominance, lower costs for Americans, strengthen the U.S. auto industry, and protect our environment.â€",,,,
1.14E+17,2025-03-24 14:37:41-04:00,2025-03-24 14:38:00-04:00,XLE,1,0.002001082,0.000533781,0.000533781,0.004029205,0.001369723,0.001369723,0.004894538,0.002178285,0.002178285,0.004975663,0.00227979,0.00227979,,,,,,,,,,0.010816658,0.00546567,0.00546567,0.006237606,0.002953648,0.002953648,0.014169822,0.020720269,0.020720269,-0.001565959,-0.001605264,-0.001605264,-0.002158662,-0.001992745,-0.001992745,-0.002750661,-0.001446641,-0.001446641,-0.003529951,-0.002308694,-0.002308694,-0.00532573,-0.003965091,-0.003965091,-0.003959383,-0.002755551,-0.002755551,,,,-0.000540541,-0.01455719,-0.01455719,-0.000540541,-0.01455719,-0.01455719,-0.000540541,-0.01455719,-0.01455719,"President Donald J. Trump announced today that the United States of America will be putting what is known as a Secondary Tariff on the Country of Venezuela, for numerous reasons, including the fact that Venezuela has purposefully and deceitfully sent to the United States, undercover, tens of thousands of high level, and other, criminals, many of whom are murderers and people of a very violent nature. Among the gangs they sent to the United States, is Tren de Aragua, which has been given the designation of â€œForeign Terrorist Organization.â€  We are in the process of returning them to Venezuela â€” It is a big task! In addition, Venezuela has been very hostile to the United States and the Freedoms which we espouse. Therefore, any Country that purchases Oil and/or Gas from Venezuela will be forced to pay a Tariff of 25% to the United States on any Trade they do with our Country. All documentation will be signed and registered, and the Tariff will take place on April 2nd, 2025, LIBERATION DAY IN AMERICA. Please let this notification serve to represent that the Department of Homeland Security, Border Patrol, and all other Law Enforcement Agencies within our Country have been so notified. Thank you for your attention to this matter!",,,,
1.14E+17,2025-03-20 15:22:44-04:00,2025-03-20 15:23:00-04:00,XLK,1,-0.001850464,-3.54E-05,-3.54E-05,-0.001077485,-0.000150079,-0.000150079,,,,,,,,,,,,,,,,-0.010845123,0.000283751,0.000283751,-0.003771198,0.0034979,0.0034979,0.015693807,0.008142071,0.008142071,0.001313444,0.000332081,0.000332081,0.001548351,0.000363401,0.000363401,0.003007236,0.00055465,0.00055465,0.002489081,0.000462353,0.000462353,-0.000327823,-0.000266,-0.000266,-0.007301307,-0.002165261,-0.002165261,,,,-0.006908744,-0.005359582,-0.005359582,-0.011713505,-0.00727293,-0.00727293,0.004990584,-0.003417343,-0.003417343,"Financial Times: â€œThe huge spending projection from the worldâ€™s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies including Apple, as the impact of Trumpâ€™s â€˜America Firstâ€™ trade policies ripples through the global economy.â€",,,,
1.14E+17,2025-03-20 12:59:42-04:00,2025-03-20 13:00:00-04:00,XLK,1,0.003468479,0.001556002,0.001556002,-0.001031169,0.000541213,0.000541213,0.000328099,0.000336933,0.000336933,-0.000890555,0.000416819,0.000416819,-0.001874854,-0.000514478,-0.000514478,,,,,,,-0.01033513,0.000662715,0.000662715,-0.000445278,0.004236536,0.004236536,0.016217483,0.008532242,0.008532242,0.000281307,-0.000134045,-0.000134045,-0.000655768,-0.000523282,-0.000523282,-0.005732128,-0.002333941,-0.002333941,-0.00709715,-0.003295537,-0.003295537,-0.007674419,-0.001930422,-0.001930422,,,,,,,-0.007420503,-0.00573906,-0.00573906,-0.005940594,-0.007954287,-0.007954287,0.002043069,-0.00699517,-0.00699517,â€œNvidia to spend hundreds of billions in U.S. during Trump's termâ€  https://www.axios.com/2025/03/20/nvidia-spend-hundreds-billions-us-during-trump-term,,,,
1.14E+17,2025-03-19 17:45:12-04:00,2025-03-20 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,,,,0.009227095,0.014637158,0.014637158,0.000651324,-0.012727256,-0.012727256,,,,,,,,,,,,,,,,,,,,,,0.008465917,0.004852118,0.004852118,0.008465917,0.004852118,0.004852118,0.010420094,0.017756955,0.017756955,"â€œAll energy that's affordable, reliable, and secure is a part of the Trump administration and nuclear absolutely falls in that category.""",,,,
1.14E+17,2025-03-19 01:31:16-04:00,2025-03-19 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,0.009792957,0.009246589,0.009246589,0.005155623,0.005097877,0.005097877,0.01443029,0.019782919,0.019782919,,,,,,,,,,,,,,,,,,,,,,0.00800154,0.004224943,0.004224943,0.005237468,0.012631648,0.012631648,0.02125585,0.021366888,0.021366888,"â€œAmericans are continuing to see the benefits as the economic agenda of President Donald J. Trump and his administration comes into focus. After years of soaring prices and economic pain, the Trump Administrationâ€™s focus on cutting regulations and unleashing American energy is leading to stability for Americansâ€™ bottom linesâ€¦â€  https://www.whitehouse.gov/articles/2025/03/president-trump-is-delivering-needed-economic-relief/",,,,
1.14E+17,2025-03-19 01:27:44-04:00,2025-03-19 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,-0.001035912,-0.002444031,-0.002444031,-0.000690608,-0.000748354,-0.000748354,-0.013236648,-0.007884019,-0.007884019,,,,,,,,,,,,,,,,,,,,,,-0.000115088,-0.003158218,-0.003158218,-0.001608826,0.005785354,0.005785354,0.010291296,0.010402334,0.010402334,Philip K. Bell: â€œTrump's tariffs are saving the American steel industryâ€  https://www.post-gazette.com/opinion/guest-columns/2025/03/18/trump-steel-tariff/stories/202503170010,,,,
1.14E+17,2025-03-19 01:26:42-04:00,2025-03-19 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,0.003059606,0.001562646,0.001562646,0.001964191,0.001906445,0.001906445,-0.004910478,0.000442151,0.000442151,,,,,,,,,,,,,,,,,,,,,,0.004020024,0.000458212,0.000458212,-0.004337579,0.003056601,0.003056601,0.009533252,0.00964429,0.00964429,"â€œU.S. Industrial Production Surges in February to Record Level, Led by Manufacturing and Autosâ€  https://www.breitbart.com/economy/2025/03/18/u-s-industrial-production-surges-in-february-to-record-level-led-by-manufacturing-and-autos/",,,,
1.14E+17,2025-03-18 18:49:43-04:00,2025-03-19 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.005155623,0.005097877,-0.005097877,0.01443029,0.019782919,-0.019782919,,,,,,,,,,,,,,,,,,,,,,0.005237468,0.012631648,-0.012631648,0.005237468,0.012631648,-0.012631648,0.02125585,0.021366888,-0.021366888,"My phone conversation today with President Putin of Russia was a very good and productive one. We agreed to an immediate Ceasefire on all Energy and Infrastructure, with an understanding that we will be working quickly to have a Complete Ceasefire and, ultimately, an END to this very horrible War between Russia and Ukraine. This War would have never started if I were President! Many elements of a Contract for Peace were discussed, including the fact that thousands of soldiers are being killed, and both President Putin and President Zelenskyy would like to see it end. That process is now in full force and effect, and we will, hopefully, for the sake of Humanity, get the job done!",,,,
1.14E+17,2025-03-17 22:46:17-04:00,2025-03-18 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,-0.003238719,0.003196635,0.003196635,0.000518559,0.003446136,0.003446136,0.005676856,0.008546856,0.008546856,,,,,,,,,,,,,,,,,,,,,,0.010424135,0.011680395,0.011680395,0.020726543,0.017901735,0.017901735,0.020726543,0.017901735,0.017901735,"After years of being held captive by Environmental Extremists, Lunatics, Radicals, and Thugs, allowing other Countries, in particular China, to gain tremendous Economic advantage over us by opening up hundreds of all Coal Fire Power Plants, I am authorizing my Administration to immediately begin producing Energy with BEAUTIFUL, CLEAN COAL.",,,,
1.14E+17,2025-03-17 20:49:10-04:00,2025-03-18 09:30:00-04:00,XLF,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.001475076,0.001452501,0.001452501,0.002238047,0.005108046,0.005108046,,,,,,,,,,,,,,,,,,,,,,0.013088735,0.010263927,0.010263927,0.013088735,0.010263927,0.010263927,0.013088735,0.010263927,0.010263927,"I am pleased to announce that Michelle â€œMikiâ€  Bowman will be the Federal Reserveâ€™s new Vice Chair of Supervision. Miki has been serving honorably on the Fedâ€™s Board of Governors since 2018, and has great expertise dealing with Inflation, Regulation, and Banking. Our Economy has been mismanaged for the past four years, and it is time for a change. Miki has the â€œknow-howâ€  to get it done. I am confident we will achieve Economic heights never before seen in our Nationâ€™s History. Congratulations Miki!",,,,
