post_id,tweet_time,t0_bar,ticker,decision,importance_score_1_to_10,confidence_score_1_to_10,category,relevance_classification,content,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d
1.14e+17,2025-03-12 20:17:01-04:00,2025-03-13 09:30:00-04:00,XLI,1.0,9,8,Trade Policy / Manufacturing,Relevant,Howard Lutnick: “What does the President want? He wants to worry about major things for national security...these are the kind of tariffs that are going to make sure these things COME BACK TO AMERICA and are BUILT IN AMERICA…”,,,,,,,,,,,,,,,,,,,,,,,,,0.0015603328710125375,0.003617257051830469,0.003617257051830469,0.008283248574510571,-0.0007576507318753922,-0.0007576507318753922,,,,,,,,,,,,,,,,,,,,,,-0.0023829656391729515,-0.004408106140784573,-0.004408106140784573,-0.0023829656391729515,-0.004408106140784573,-0.004408106140784573,-0.017562452687358232,-0.012621073920709769,-0.012621073920709769
1.14e+17,2025-03-12 20:11:52-04:00,2025-03-13 09:30:00-04:00,XLB,1.0,9,9,Materials Sector Policy,Relevant,“President Trump is delivering on his promise to put America first and his actions today put the domestic steel industry in a position to again be the envy of the world. We look forward to continuing to work with President Trump and his team to ensure our industry meets the explosive demand we expect to see from America First trade policies supporting domestic manufacturing.” https://steelnet.org/steel-manufacturers-association-welcomes-the-section-232-tariff-on-imported-steel/,,,,,,,,,,,,,,,,,,,,,,,,,0.010901591043017245,0.012958515223835176,0.012958515223835176,0.014260459634649392,0.005219560328263428,0.005219560328263428,,,,,,,,,,,,,,,,,,,,,,-0.005586373935463795,-0.007611514437075417,-0.007611514437075417,-0.005586373935463795,-0.007611514437075417,-0.007611514437075417,-0.013372093023255927,-0.008430714256607463,-0.008430714256607463
1.14e+17,2025-03-12 20:09:00-04:00,2025-03-13 09:30:00-04:00,XLB,1.0,8,8,Economic Outlook / Sector Specific,Relevant,"Cleveland-Cliffs CEO Lourenco Goncalves: “This is the right moment, the right time—manufacturing is BACK…We're going to build in America. We're going to produce things here, employ Americans.""",,,,,,,,,,,,,,,,,,,,,,,,,0.010901591043017245,0.012958515223835176,0.012958515223835176,0.014260459634649392,0.005219560328263428,0.005219560328263428,,,,,,,,,,,,,,,,,,,,,,-0.005586373935463795,-0.007611514437075417,-0.007611514437075417,-0.005586373935463795,-0.007611514437075417,-0.007611514437075417,-0.013372093023255927,-0.008430714256607463,-0.008430714256607463
1.14e+17,2025-03-11 20:10:01-04:00,2025-03-12 09:30:00-04:00,XLY,1.0,9,8,Automotive Manufacturing,Relevant,"Elon Musk: “As a function of the great policies of President Trump and his administration, and as an act of faith in America, Tesla is going to DOUBLE vehicle output in the United States within the next two years…”",,,,,,,,,,,,,,,,,,,,,,,,,-0.01372406352710931,-0.006051975568074686,-0.006051975568074686,-0.020096846225255316,-0.010383614988643042,-0.010383614988643042,,,,,,,,,,,,,,,,,,,,,,0.005106608329445539,0.0023547869211675287,0.0023547869211675287,0.005106608329445539,0.0023547869211675287,0.0023547869211675287,-0.03104487771673059,-0.006432026251838363,-0.006432026251838363
1.14e+17,2025-03-11 20:08:22-04:00,2025-03-12 09:30:00-04:00,XLY,1.0,8,7,Macroeconomic / Consumer Spending,Relevant,"The price of eggs have come down, interest rates have come down, gasoline prices have come down—It's all coming down! We're doing it the right way, and I have tremendous confidence in this Country and in the people of this Country…",,,,,,,,,,,,,,,,,,,,,,,,,-0.01372406352710931,-0.006051975568074686,-0.006051975568074686,-0.020096846225255316,-0.010383614988643042,-0.010383614988643042,,,,,,,,,,,,,,,,,,,,,,0.005106608329445539,0.0023547869211675287,0.0023547869211675287,0.005106608329445539,0.0023547869211675287,0.0023547869211675287,-0.03104487771673059,-0.006432026251838363,-0.006432026251838363
1.14e+17,2025-03-07 14:58:23-05:00,2025-03-07 14:59:00-05:00,XLI,1.0,9,8,Economic Policy / Industrials,Relevant,"The head of the United Autoworkers of America just stated that TARIFFS ARE NECESSARY to correct years of abuse of the USA by other countries and companies. We have lost 90,000 factories and plants since the beginning of NAFTA. HE IS 100% CORRECT!!!",0.0015307074855328562,-0.0005788259830270537,-0.0005788259830270537,0.0025947358596229986,0.0012328117796460702,0.0012328117796460702,-0.00018667164457719654,0.0008680950897027584,0.0008680950897027584,0.0026880716819117634,0.0013218010357221033,0.0013218010357221033,,,,,,,,,,-0.006608176218032669,0.006170728447281726,0.006170728447281726,-0.006608176218032669,0.006170728447281726,0.006170728447281726,-0.006608176218032669,0.006170728447281726,0.006170728447281726,-0.0008393173552175837,-0.0007987510495909289,-0.0007987510495909289,-0.0002985854514238051,0.0013994824539357298,0.0013994824539357298,0.0016641424057144416,0.0011567857339742638,0.0011567857339742638,0.0014956066554496772,0.0014144641692439563,0.0014144641692439563,0.009992458521870473,0.0009576349786992733,0.0009576349786992733,0.010525918659926026,0.0032993379183550164,0.0032993379183550164,,,,0.009459561317554988,0.005181704320203373,0.005181704320203373,0.011231713072203942,0.0056604227007457375,0.0056604227007457375,-0.00212353773936369,0.01239876543995122,0.01239876543995122
1.14e+17,2025-03-07 14:17:41-05:00,2025-03-07 14:18:00-05:00,XLF,-1.0,9,8,Geopolitical/Economic Policy,Relevant,"Based on the fact that Russia is absolutely “pounding” Ukraine on the battlefield right now, I am strongly considering large scale Banking Sanctions, Sanctions, and Tariffs on Russia until a Cease Fire and FINAL SETTLEMENT AGREEMENT ON PEACE IS REACHED. To Russia and Ukraine, get to the table right now, before it is too late. Thank you!!!",0.0007464205740652652,-0.00036129739659540583,0.00036129739659540583,-0.0004749949107688556,7.669207854033022e-05,-7.669207854033022e-05,-0.0005767795345050786,0.0004179946430685755,-0.0004179946430685755,0.0008142769898893398,-0.00016312121951744807,0.00016312121951744807,,,,,,,,,,-0.01665875008482054,-0.0032951825668762202,0.0032951825668762202,-0.01665875008482054,-0.0032951825668762202,0.0032951825668762202,-0.01665875008482054,-0.0032951825668762202,0.0032951825668762202,0.0010358822830165426,-0.0009881624984302562,0.0009881624984302562,0.001086882684600221,-0.000387902405714069,0.000387902405714069,0.0052352449651267285,0.0006049283928704074,-0.0006049283928704074,0.0038999301759226057,3.1905267063203624e-05,-3.1905267063203624e-05,0.01753780294137952,0.0010409181855433047,-0.0010409181855433047,0.006883593816722211,0.0010886241824215048,-0.0010886241824215048,,,,-0.00509704641350206,-0.009970020251641731,0.009970020251641731,-0.00301051990664003,-0.009679285594638043,0.009679285594638043,-0.02352239597137562,-0.009177349871983487,0.009177349871983487
1.14e+17,2025-03-03 18:32:47-05:00,2025-03-04 09:30:00-05:00,XLP,1.0,8,8,Economic Policy,Relevant,To the Great Farmers of the United States: Get ready to start making a lot of agricultural product to be sold INSIDE of the United States. Tariffs will go on external product on April 2nd. Have fun!,,,,,,,,,,,,,,,,,,,,,,,,,-0.020835823273973264,-0.016619168927453964,-0.016619168927453964,-0.01673240109955787,-0.009996108821557659,-0.009996108821557659,,,,,,,,,,,,,,,,,,,,,,0.007708057328676299,0.03203334490756915,0.03203334490756915,0.007708057328676299,0.03203334490756915,0.03203334490756915,0.007708057328676299,0.03203334490756915,0.03203334490756915
1.14e+17,2025-03-03 18:31:25-05:00,2025-03-04 09:30:00-05:00,XLE,1.0,8,8,Energy Market Dynamics,Relevant,Europe has spent more money buying Russian Oil and Gas than they have spent on defending Ukraine —BY FAR!,,,,,,,,,,,,,,,,,,,,,,,,,-0.0040593829737879394,0.00015727137273136016,0.00015727137273136016,-0.010786360473208023,-0.004050068195207812,-0.004050068195207812,,,,,,,,,,,,,,,,,,,,,,-0.052631578947368474,-0.028306291368475622,-0.028306291368475622,-0.052631578947368474,-0.028306291368475622,-0.028306291368475622,-0.052631578947368474,-0.028306291368475622,-0.028306291368475622
1.14e+17,2025-03-03 02:20:26-05:00,2025-03-03 09:30:00-05:00,XLY,1.0,7,8,Government Policy / Regulation,Relevant,"Exciting news! The Treasury Department has announced that they are suspending all enforcement of the outrageous and invasive Beneficial Ownership Information (BOI) reporting requirement for U.S. Citizens. This Biden rule has been an absolute disaster for Small Businesses Nationwide. Furthermore, Treasury is now finalizing an Emergency Regulation to formally suspend this rule for American businesses. The economic menace of BOI reporting will soon be no more.",,,,,,,,,,,,,,,,,,,,,,-0.015945330296127547,-0.00442826658096207,-0.00442826658096207,-0.0423598168472884,-0.014825153772099586,-0.014825153772099586,-0.04332620050159919,-0.011690987236626982,-0.011690987236626982,,,,,,,,,,,,,,,,,,,,,,0.007020714583622967,0.0037204679070217406,0.0037204679070217406,0.007020714583622967,0.0037204679070217406,0.0037204679070217406,0.007020714583622967,0.0037204679070217406,0.0037204679070217406
1.14e+17,2025-02-26 19:12:19-05:00,2025-02-27 09:30:00-05:00,XLE,1.0,7,8,Energy,Relevant,"We are hereby reversing the concessions that Crooked Joe Biden gave to Nicolás Maduro, of Venezuela, on the oil transaction agreement, dated November 26, 2022, and also having to do with Electoral conditions within Venezuela, which have not been met by the Maduro regime. Additionally, the regime has not been transporting the violent criminals that they sent into our Country (the Good Ole’ U.S.A.) back to Venezuela at the rapid pace that they had agreed to. I am therefore ordering that the ineffective and unmet Biden “Concession Agreement” be terminated as of the March 1st option to renew. Thank you for your attention to this matter!",,,,,,,,,,,,,,,,,,,,,,,,,-0.0037373793718968873,0.016124846671177084,0.016124846671177084,0.023149439393094218,0.0252568003630943,0.0252568003630943,,,,,,,,,,,,,,,,,,,,,,0.00022317692350593,-0.004750244863616082,-0.004750244863616082,0.00022317692350593,-0.004750244863616082,-0.004750244863616082,-0.014963918092238071,-0.015069995193541574,-0.015069995193541574
1.14e+17,2025-02-26 12:29:29-05:00,2025-02-26 12:30:00-05:00,XLI,-1.0,8,7,"Labor, Automation, Industrials",Relevant,"Congratulations to the U.S. Dockworkers on your great new deal. Also, thank you for your overwhelming support in the Presidential Election. Slowing down automation, just a little bit, is an OK thing to do!!! DJT",-0.0035821224534782203,-0.0007052116460640745,0.0007052116460640745,-0.004721053695097122,0.0003772164004798295,-0.0003772164004798295,-0.006080423241545341,0.000253791119625979,-0.000253791119625979,-0.007047902468296785,0.0006141168809119524,-0.0006141168809119524,-0.006300861546374659,0.0026722608413360938,-0.0026722608413360938,,,,,,,-0.004390396237852867,-0.0016860722423009955,0.0016860722423009955,-0.0011389312416187902,0.006411741777356039,-0.006411741777356039,-0.006888697025920099,0.013232976676442965,-0.013232976676442965,0.00090093402956537,0.00046788772285144553,-0.00046788772285144553,0.001158641998013854,-0.00024210562489668241,0.00024210562489668241,-0.00016530139955195366,-0.0001973144942999383,0.0001973144942999383,-0.0003121901054099485,-0.0003539467227899884,0.0003539467227899884,-5.510653930929088e-05,-0.0014893528282493573,0.0014893528282493573,,,,,,,0.008615578448084138,0.0009170132508160567,-0.0009170132508160567,0.01406430460862107,0.005460387994596916,-0.005460387994596916,0.008877274917528322,0.012699879446420259,-0.012699879446420259
1.14e+17,2025-02-26 11:50:56-05:00,2025-02-26 11:51:00-05:00,XLI,1.0,9,8,Trade Policy / Automotive Manufacturing,Relevant,"I don’t understand The Wall Street Journal Editorial Board, never have. They come to my aid when I least expect it, sometimes strongly, and I greatly appreciate that — Very meaningful! But then they come out with some real CLINKERS, like today’s Editorial that my Auto Tariffs will hurt the Michigan Automobile Business. They are sooo WRONG, in fact, it is just the opposite. The tariffs will drive massive amounts of auto manufacturing to MICHIGAN, a State which I just easily one in the Presidential Election. They have already stopped numerous new auto plants from being built in other countries, a GIGANTIC WIN (already!)FOR MICHIGAN, and the United States as a whole. Just let it all happen, and watch, it won’t be even close! AMERICAN industry will thrive, and we will MAKE AMERICA GREAT AGAIN!!!",-0.0016707364092020116,-7.104800068324924e-05,-7.104800068324924e-05,-0.001450419520076518,-0.0002610859641777319,-0.0002610859641777319,-0.003225194460254377,-0.0009216431519872836,-0.0009216431519872836,-0.00369030789285274,0.0006163315095594202,0.0006163315095594202,-0.008316962564488772,0.0013646298905461984,0.0013646298905461984,-0.008243523601446756,-0.0003897490323192532,-0.0003897490323192532,,,,-0.004938770264564019,-0.001664277643996126,-0.001664277643996126,-0.0028824792993923376,0.007082883968979825,0.007082883968979825,-0.004902050783043066,0.014219094315650826,0.014219094315650826,-1.8359403686329934e-05,0.0002611601564249666,0.0002611601564249666,-0.001173644349085623,-0.0008148864856140081,-0.0008148864856140081,-0.0008255063105370164,-0.0004500682995243199,-0.0004500682995243199,-0.00025697031992777397,-0.001430988176697845,-0.001430988176697845,5.508225616934759e-05,-0.0031349641292819364,-0.0031349641292819364,,,,,,,0.009171422218928527,0.0008964113492107018,0.0008964113492107018,0.014812192577135175,0.0034420335468483554,0.0034420335468483554,0.008312044133437002,0.01028064645355553,0.01028064645355553
1.14e+17,2025-02-25 23:05:43-05:00,2025-02-26 09:30:00-05:00,XLB,1.0,9,9,Trade Policy / Materials Sector,Relevant,"Like our Steel and Aluminum Industries, our Great American Copper Industry has been decimated by global actors attacking our domestic production. To build back our Copper Industry, I have requested my Secretary of Commerce and USTR to study Copper Imports, and end Unfair Trade putting Americans out of work. Tariffs will help build back our American Copper Industry, and strengthen our National Defense. American Industries depend on Copper, and it should be MADE IN AMERICA - No exemptions, no exceptions! America First creates American jobs, and protects our National Security. It’s time for Copper to “come home.”",,,,,,,,,,,,,,,,,,,,,,0.005176682421786927,-0.0014903574349078852,-0.0014903574349078852,-0.0025320729237002793,-0.005297411033866051,-0.005297411033866051,-0.005232950708980333,0.011918862994557577,0.011918862994557577,,,,,,,,,,,,,,,,,,,,,,0.006228060242328137,-0.0008185601985084556,-0.0008185601985084556,0.010231923601637272,0.012883851134228075,0.012883851134228075,0.008683807253533127,0.016118049216439556,0.016118049216439556
1.14e+17,2025-02-25 23:05:24-05:00,2025-02-26 09:30:00-05:00,XLK,1.0,9,8,Technology Sector Policy,Relevant,"Our incredible United States Economy and undeniable American Spirit have enabled the creation of the Greatest Technology Companies on Earth. Our Digital Economy is bigger than most of the World’s Countries, and the market cap of even one of our Companies exceeds each European Country.Instead of empowering their Workers and creating opportunities, Foreign Governments have instead tried to tax, fine, and hinder American Tech Companies. Both friend and foe have been treating American Tech Companies harshly, as if our Companies are their piggy bank. This will now end! It is my objective to level the playing field, and end these attacks. We are putting these Countries on notice to end their unfair treatment of American Companies, large and small. Our Companies are the Greatest Investors in the World, and their Investments will only go to where America is treated well. Our Ingenuity, Grit, Drive and Perseverance have built America. If these Countries want to participate in the AI Industrial Revolution, it is time to choose sides with America, not against us.",,,,,,,,,,,,,,,,,,,,,,0.011029092488058945,0.004362052631364133,0.004362052631364133,0.008901432913590801,0.0061360948034250296,0.0061360948034250296,-0.03953538862353456,-0.02238357491999665,-0.02238357491999665,,,,,,,,,,,,,,,,,,,,,,0.01121868756723532,0.004172067126398726,0.004172067126398726,-0.005333966786878808,-0.0026820392542880045,-0.0026820392542880045,-0.019603669568548976,-0.012169427605642547,-0.012169427605642547
1.14e+17,2025-02-24 17:00:19-05:00,2025-02-25 09:30:00-05:00,XLB,1.0,8,8,International Trade / Resource Policy,Relevant,"Today, President Emmanuel Macron of France joined me in the Oval Office to speak to the G7 Summit. The meeting was convened by Governor Justin Trudeau of Canada, the current chair of G7, to acknowledge the Third Anniversary of the Russia-Ukraine War – Which would have never started if I was President. Everyone expressed their goal of seeing the War end, and I emphasized the importance of the vital “Critical Minerals and Rare-Earths Deal” between the United States and Ukraine, which we hope will be signed very soon! This deal, which is an “Economic Partnership,” will ensure the American people recoup the Tens of Billions of Dollars and Military Equipment sent to Ukraine, while also helping Ukraine’s economy grow as this Brutal and Savage War comes to an end. At the same time, I am in serious discussions with President Vladimir Putin of Russia concerning the ending of the War, and also major Economic Development transactions which will take place between the United States and Russia. Talks are proceeding very well!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14e+17,2025-02-24 13:04:50-05:00,2025-02-24 13:05:00-05:00,XLK,1.0,9,8,Corporate Investment,Relevant,"APPLE HAS JUST ANNOUNCED A RECORD 500 BILLION DOLLAR INVESTMENT IN THE UNITED STATES OF AMERICA. THE REASON, FAITH IN WHAT WE ARE DOING, WITHOUT WHICH, THEY WOULD’NT BE INVESTING TEN CENTS. THANK YOU TIM COOK AND APPLE!!!",0.0003417197044124354,-0.0003020059130924846,-0.0003020059130924846,0.0008756567425567408,-9.825572185784281e-05,-9.825572185784281e-05,0.00012814488915458,-9.660414109502469e-05,-9.660414109502469e-05,0.000512579556618542,-0.00064446174725874,-0.00064446174725874,-0.005125795566186864,-0.00303923666806738,-0.00303923666806738,,,,,,,-0.013540643287343612,-0.007683295103926069,-0.007683295103926069,-0.016402545811797897,-0.007787166318898198,-0.007787166318898198,-0.012515484174106195,-0.0037086518035867044,-0.0037086518035867044,-0.0003416029719457425,8.274282827869239e-05,8.274282827869239e-05,6.40765501185303e-05,0.00028045471256843424,0.00028045471256843424,-0.0014927919474536644,-0.0004699824644299744,-0.0004699824644299744,0.0,-0.0003553129105988706,-0.0003553129105988706,0.007488057838791695,0.002989579628817962,0.002989579628817962,,,,,,,-0.0033843468636256535,-0.00462338719077704,-0.00462338719077704,-0.0033843468636256535,-0.00462338719077704,-0.00462338719077704,-0.0033843468636256535,-0.00462338719077704,-0.00462338719077704
1.14e+17,2025-02-20 02:12:49-05:00,2025-02-20 09:30:00-05:00,XLY,1.0,9,8,Fiscal Policy / Economic Outlook,Relevant,“Trump says he'll work with Republicans in Congress to 'dramatically' cut taxes” https://www.reuters.com/world/us/trump-says-hell-work-with-republicans-congress-dramatically-cut-taxes-2025-02-19/,,,,,,,,,,,,,,,,,,,,,,-0.008389187269741138,-0.004726363297866354,-0.004726363297866354,-0.0024634914998445945,0.0005779605482297834,0.0005779605482297834,-0.026565759687513846,-0.01091154771247771,-0.01091154771247771,,,,,,,,,,,,,,,,,,,,,,-0.0010641599787168943,-0.0006146850471595577,-0.0006146850471595577,-0.004573069700651744,-0.0049765791422274885,-0.0049765791422274885,-0.0074237250798546706,-0.01047993974749828,-0.01047993974749828
1.14e+17,2025-02-20 02:11:54-05:00,2025-02-20 09:30:00-05:00,XLF,0.0,8,7,Business Development / Investment,Relevant,“Donald Trump brings weight of the presidency to Saudis’ Miami business conference” https://www.miamiherald.com/news/business/article300520989.html,,,,,,,,,,,,,,,,,,,,,,-0.015542550129521326,-0.01184702237218338,-0.0,-0.012760241773001946,-0.009718789724927568,-0.0,-0.02184271962646711,-0.0061885076514309745,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0003759521396581311,0.0,-0.0011818820673353825,-0.001585391508911127,-0.0,0.006469679412900664,0.0034134647452570555,0.0
1.14e+17,2025-02-16 19:13:09-05:00,2025-02-18 09:30:00-05:00,XLE,1.0,9,8,"Government appointment with direct implications for trade policy, tariffs, and specific sectors (Energy, Manufacturing).",Relevant,"I am proud to nominate John Jovanovic to serve as the Chairman and Chief Executive Officer of the Export-Import Bank of the United States (EXIM). John will utilize his extensive experience in finance, investments, and business building across the Energy, Commodities, and Critical Infrastructure sectors to Make America Energy and Manufacturing DOMINANT Again.John holds a Master of Business Administration in Finance and Management from my Alma Mater, The Wharton School of the University of Pennsylvania, and an undergraduate degree in Politics from Princeton University. He will work tirelessly to protect all of the gains from our strong Tariff Policies, guarantee that our Exports receive fair treatment, and always put American companies, and our Energy exports, FIRST. Congratulations John!",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015882959905660465,0.017195474913628495,0.017195474913628495,,,,,,,,,,,,,,,,,,,,,,0.004404634119258288,0.00260042868039867,0.00260042868039867,0.004404634119258288,0.00260042868039867,0.00260042868039867,0.004404634119258288,0.00260042868039867,0.00260042868039867
1.14e+17,2025-02-15 17:52:37-05:00,2025-02-18 09:30:00-05:00,XLI,1.0,9,8,Trade Policy,Relevant,"On Trade, I have decided, for purposes of Fairness, that I will charge a RECIPROCAL Tariff meaning, whatever Countries charge the United States of America, we will charge them - No more, no less!For purposes of this United States Policy, we will consider Countries that use the VAT System, which is far more punitive than a Tariff, to be similar to that of a Tariff. Sending merchandise, product, or anything by any other name through another Country, for purposes of unfairly harming America, will not be accepted. In addition, we will make provision for subsidies provided by Countries in order to take Economic advantage of the United States. Likewise, provisions will be made for Nonmonetary Tariffs and Trade Barriers that some Countries charge in order to keep our product out of their domain or, if they do not even let U.S. businesses operate. We are able to accurately determine the cost of these Nonmonetary Trade Barriers. It is fair to all, no other Country can complain and, in some cases, if a Country feels that the United States would be getting too high a Tariff, all they have to do is reduce or terminate their Tariff against us. There are no Tariffs if you manufacture or build your product in the United States.For many years, the U.S. has been treated unfairly by other Countries, both friend and foe. This System will immediately bring Fairness and Prosperity back into the previously complex and unfair System of Trade. America has helped many Countries throughout the years, at great financial cost. It is now time that these Countries remember this, and treat us fairly – A LEVEL PLAYING FIELD FOR AMERICAN WORKERS. I have instructed my Secretary of State, Secretary of Commerce, Secretary of the Treasury, and United States Trade Representative (USTR) to do all work necessary to deliver RECIPROCITY to our System of Trade!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004592492063107523,0.0027882866242479043,0.0027882866242479043,0.004592492063107523,0.0027882866242479043,0.0027882866242479043,0.0021032019436488802,0.0003428118149544357,0.0003428118149544357
1.14e+17,2025-02-14 20:36:43-05:00,2025-02-18 09:30:00-05:00,XLI,-1.0,9,8,Economic Policy / Trade,Relevant,"“Trump orders reciprocal tariffs on countries treating US imports unfairly — with EU, India, Japan in crosshairs” https://nypost.com/2025/02/13/us-news/trump-orders-reciprocal-tariffs-with-eu-india-japan-in-crosshairs/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021032019436488802,0.0003428118149544357,-0.0003428118149544357,0.0021032019436488802,0.0003428118149544357,-0.0003428118149544357,0.0031217104069114487,-0.009363335994140742,0.009363335994140742
1.14e+17,2025-02-14 20:35:10-05:00,2025-02-18 09:30:00-05:00,XLI,-1.0,9,9,Economic Policy / Trade,Relevant,“Trump announces boldest tariff plan in more than a century: 'This is the big one'” https://www.dailymail.co.uk/news/article-14394937/Trump-reciprocal-tariffs-trade-unfair.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021032019436488802,0.0003428118149544357,-0.0003428118149544357,0.0021032019436488802,0.0003428118149544357,-0.0003428118149544357,0.0031217104069114487,-0.009363335994140742,0.009363335994140742
1.14e+17,2025-02-14 20:33:36-05:00,2025-02-18 09:30:00-05:00,XLI,-1.0,9,9,Trade Policy / Economic Policy,Relevant,"“Trump signs sweeping reciprocal tariff plan, says more coming” https://www.cnbc.com/2025/02/13/trump-reciprocal-tariffs-news-conference.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021032019436488802,0.0003428118149544357,-0.0003428118149544357,0.0021032019436488802,0.0003428118149544357,-0.0003428118149544357,0.0031217104069114487,-0.009363335994140742,0.009363335994140742
1.14e+17,2025-02-14 03:20:16-05:00,2025-02-14 09:30:00-05:00,XLI,0.0,9,8,Trade Policy,Relevant,“RECIPROCAL TRADE AND TARIFFS” https://www.whitehouse.gov/articles/2025/02/reciprocal-trade-and-tariffs/,,,,,,,,,,,,,,,,,,,,,,-0.0029587942611467577,-0.0026938740649420367,-0.0,0.0012197478382687255,0.000334859760223738,0.0,0.0012197478382687255,0.000334859760223738,0.0,,,,,,,,,,,,,,,,,,,,,,-0.000621564048252754,-0.0016290015891757825,-0.0,0.0018996454801747387,-0.009690257076234499,-0.0,-0.00431682358741281,-0.012716759692816937,-0.0
1.14e+17,2025-02-14 03:19:31-05:00,2025-02-14 09:30:00-05:00,XLI,-1.0,9,8,Economic Policy,Relevant,“FACT SHEET: PRESIDENT DONALD J. TRUMP ANNOUNCES ‘FAIR AND RECIPROCAL PLAN’ ON TRADE” https://www.whitehouse.gov/fact-sheets/2025/02/fact-sheet-president-donald-j-trump-announces-fair-and-reciprocal-plan-on-trade/,,,,,,,,,,,,,,,,,,,,,,-0.002856142215351798,-0.0027059297329675713,0.0027059297329675713,0.0012197478382687255,0.000334859760223738,-0.000334859760223738,0.0012197478382687255,0.000334859760223738,-0.000334859760223738,,,,,,,,,,,,,,,,,,,,,,-0.0007301075852749195,-0.0017197572711568077,0.0017197572711568077,0.0018996454801747387,-0.009690257076234499,0.009690257076234499,-0.00431682358741281,-0.012716759692816937,0.012716759692816937
1.14e+17,2025-02-13 22:33:00-05:00,2025-02-14 09:30:00-05:00,XLI,1.0,9,8,Trade Policy,Relevant,"We want a level playing field for all American workers — I have instructed my Secretary of State, my Secretary of Commerce, Secretary of Treasury, and U.S. Trade Representative to do all necessary work to deliver reciprocity…",,,,,,,,,,,,,,,,,,,,,,-0.0024032655427272953,-0.0022339351080395975,-0.0022339351080395975,0.0012197478382687255,0.000334859760223738,0.000334859760223738,0.0012197478382687255,0.000334859760223738,0.000334859760223738,,,,,,,,,,,,,,,,,,,,,,0.0020815180559590196,-0.004278525260498434,-0.004278525260498434,0.0018996454801747387,-0.009690257076234499,-0.009690257076234499,-0.00431682358741281,-0.012716759692816937,-0.012716759692816937
1.14e+17,2025-02-13 13:49:44-05:00,2025-02-13 13:50:00-05:00,XLI,-1.0,9,8,Economic Policy / Trade,Relevant,"NEWS CONFERENCE ON RECIPROCAL TARIFFS TODAY, 1:00 P.M., THE OVAL OFFICE. MAKE AMERICA GREAT AGAIN!!!",0.0012706480304953693,7.539278167634222e-05,-7.539278167634222e-05,0.0034852060265022633,0.0007402405240417576,-0.0007402405240417576,0.0012101409814242459,-0.002111844296328158,0.002111844296328158,0.0006716282446905808,-0.0031408238420602697,0.0031408238420602697,0.001506625521873417,-0.003123271246540993,0.003123271246540993,,,,,,,0.002045138258607082,-0.0040245602348216725,0.0040245602348216725,0.0013069522599382655,-0.005555461496212999,0.005555461496212999,0.0032673806498457747,-0.003692576925462321,0.003692576925462321,-0.00029034950822048877,-1.0161287662957541e-05,1.0161287662957541e-05,0.0018670966646863185,-0.0003110786247273456,0.0003110786247273456,0.002183008913952955,0.001168073688274207,-0.001168073688274207,0.0007447910043778538,0.0011897224931680661,-0.0011897224931680661,0.0010175527855507127,0.0013059794592493734,-0.0013059794592493734,-0.0014138631090486742,-0.005444452551718437,0.005444452551718437,,,,-0.000145195832879641,-0.0056320960657828545,0.0056320960657828545,-0.00010890082764636322,-0.005779179118936217,0.005779179118936217,-0.003184598125429705,-0.0058045194451428195,0.0058045194451428195
